date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
2012-07-04,230.024,102.16,197.495,100.0,32.529,84.538,3.164,1080.38
2012-07-12,229.848,102.095,197.328,100.0,32.52,86.585,3.145,1056.68
2014-11-20,260.305,99.54,230.026,100.0,30.279,87.032,2.125,358.38
2012-10-28,235.823,101.779,196.165,51.419,39.658,87.013,9.88,1384.85
2014-05-05,257.712,100.032,226.226,100.0,31.486,87.826,2.6,544.38
2012-11-30,244.864,101.548,205.391,50.301,39.474,88.412,9.786,1072.59
2013-04-20,242.647,101.057,208.58,73.675,34.068,87.46,5.028,1035.27
2012-05-19,226.99,102.681,194.216,100.0,32.774,85.907,3.394,1164.67
2016-05-06,270.689,99.665,239.379,43.036,31.31,86.727,5.538,111.23
2016-05-25,270.604,99.86,239.114,43.191,31.49,88.604,5.697,102.71
2013-03-27,240.508,101.065,207.549,100.0,32.959,88.131,3.915,918.69
2011-06-13,246.669,103.733,207.962,69.68,38.707,89.989,9.289,1630.18
2010-09-27,240.593,106.315,190.814,55.399,49.779,91.54,17.272,2845.14
2013-02-06,241.551,101.15,209.245,96.719,32.306,88.156,3.34,962.06
2015-11-22,266.718,99.544,237.436,100.0,29.283,88.351,1.68,187.21
2015-12-13,266.334,99.572,238.011,100.0,28.323,88.431,2.038,178.83
2013-09-26,247.787,100.484,215.324,100.0,32.463,88.935,2.95,661.93
2013-06-18,244.7,100.781,212.597,100.0,32.104,88.519,3.121,878.21
2011-11-07,241.709,102.918,199.984,67.644,41.725,87.694,10.212,1806.74
2015-10-21,263.423,99.473,235.737,100.0,27.686,86.861,1.527,182.83
2011-06-24,291.478,100.127,182.632,63.112,108.846,11.574,108.723,1066.943
2010-01-08,236.637,106.145,182.248,44.805,54.389,88.158,21.767,2723.08
2013-05-05,243.831,100.962,211.454,100.0,32.378,87.727,3.347,948.91
2016-04-01,268.001,99.588,239.337,100.0,28.664,86.885,1.624,103.59
2015-09-11,266.7,99.368,236.467,100.0,30.233,86.028,1.483,187.0
2013-07-25,246.838,100.563,214.459,100.0,32.38,88.418,3.483,695.39
2014-01-08,252.471,100.039,220.295,100.0,32.176,87.112,2.949,647.63
2008-10-17,211.836,104.991,147.799,42.756,64.037,78.815,31.427,4206.38
2011-05-13,246.579,104.051,205.851,61.291,40.728,89.888,10.593,1650.96
2010-01-31,245.32,106.229,186.585,42.244,58.735,89.126,26.444,2409.79
2010-12-04,242.488,105.894,200.886,100.0,41.602,90.509,8.987,2054.18
2012-10-12,232.194,102.174,194.469,75.136,37.725,86.789,8.218,1324.73
2013-11-27,250.218,99.432,218.031,100.0,32.188,88.508,2.738,701.55
2011-05-31,247.538,103.86,207.656,65.101,39.883,91.453,9.987,1622.87
2009-02-05,259.163,105.311,163.659,34.816,95.504,78.285,62.419,4417.62
2009-08-12,226.494,105.515,160.583,41.554,65.911,86.063,33.022,4301.84
2010-12-11,241.614,105.804,200.568,100.0,41.046,90.622,8.778,2056.45
2009-08-17,224.403,105.534,160.757,42.289,63.646,86.411,30.766,4232.84
2016-03-26,267.389,99.618,239.23,100.0,28.159,86.368,1.614,111.92
2011-05-21,246.01,103.986,207.438,74.266,38.572,89.413,8.611,1680.39
2016-02-16,266.891,99.511,238.019,100.0,28.872,86.032,1.494,132.57
2012-10-13,255.206,101.904,202.517,33.574,52.688,75.628,17.977,549.57
2016-01-17,266.089,99.588,238.19,100.0,27.899,88.438,2.107,157.52
2011-03-14,242.863,104.79,204.583,90.0,38.28,90.368,8.618,1902.3
2013-01-10,241.841,101.319,208.256,75.308,33.585,88.083,4.379,987.96
2013-12-11,298.549,98.947,296.895,1.277,1.654,11.602,0.145,46.76
2014-08-21,302.464,98.94,302.11,1.283,0.355,19.788,0.063,54.727
2010-10-06,241.866,106.346,194.988,62.867,46.879,90.109,14.365,2729.25
2013-07-19,245.902,100.69,213.552,100.0,32.35,89.411,3.59,818.02
2015-06-25,267.513,99.553,236.734,100.0,30.779,88.991,2.157,199.69
2009-12-01,243.131,105.978,177.956,40.27,65.175,87.303,32.684,3305.28
2010-09-11,252.661,106.398,200.07,50.765,52.591,92.31,19.641,2040.53
2013-11-09,249.247,100.286,216.917,99.998,32.33,88.466,2.857,661.81
2009-01-30,257.442,105.339,163.295,35.299,94.148,73.616,61.05,4535.43
2014-09-26,261.214,99.74,230.093,100.0,31.121,87.881,2.116,338.8
2014-06-24,260.597,100.009,229.173,100.0,31.424,89.279,2.328,440.96
2014-12-31,262.468,99.556,230.446,100.0,32.022,86.643,2.394,353.86
2013-09-02,248.042,100.482,215.85,100.0,32.192,88.716,2.996,748.74
2009-07-28,236.392,105.263,157.686,30.752,78.707,78.283,46.545,2345.61
2015-02-27,264.451,99.65,233.49,100.0,30.961,86.535,2.365,273.25
2009-09-08,239.742,105.529,165.104,37.833,74.638,84.05,42.098,3644.19
2013-05-25,242.416,100.822,210.253,100.0,32.163,88.355,3.254,874.98
2009-08-11,224.262,105.572,161.35,44.94,62.912,86.023,29.735,4615.69
2015-12-28,264.7,99.529,237.435,97.917,27.265,84.662,1.791,158.77
2012-11-23,243.917,101.552,203.608,49.066,40.309,86.211,10.573,1143.52
2011-10-13,244.89,103.082,208.336,100.0,36.555,90.944,7.231,1566.75
2012-10-27,237.371,101.782,196.454,49.801,40.918,87.554,11.156,1345.2
2016-02-21,267.033,99.525,238.314,100.0,28.719,86.872,1.583,123.46
2014-04-24,256.392,100.03,224.811,100.0,31.58,85.166,2.781,714.49
2011-10-03,244.522,103.178,207.869,100.0,36.653,90.036,7.223,1656.96
2012-06-01,227.668,102.499,194.989,100.0,32.68,86.097,3.292,1124.75
2015-10-17,263.496,99.493,235.689,100.0,27.808,88.667,1.702,188.91
2008-09-16,227.754,104.957,157.473,45.631,70.281,79.974,36.897,4982.77
2014-05-29,258.734,100.125,227.18,100.0,31.555,89.183,2.577,418.28
2011-11-04,300.489,99.045,192.875,1.035,107.613,11.001,106.822,543.929
2009-11-21,243.58,105.91,176.502,38.957,67.078,86.53,34.728,3222.51
2009-07-29,237.641,105.27,158.244,30.595,79.397,77.198,47.252,2337.6
2014-11-18,258.511,99.599,229.931,100.0,28.58,86.934,2.354,363.03
2010-08-26,301.689,100.351,298.541,39.811,3.148,13.367,2.551,1463.624
2014-12-17,261.525,99.609,229.727,100.0,31.797,86.97,1.923,333.97
2010-09-23,246.901,106.292,190.866,47.067,56.034,90.704,23.715,2758.98
2011-07-18,292.415,99.611,177.188,57.912,115.227,14.857,105.666,1465.987
2010-12-19,242.8,105.749,201.982,100.0,40.817,89.278,8.577,2061.98
2009-06-17,219.022,105.231,152.246,37.487,66.776,78.502,34.413,3483.91
2015-03-06,264.731,99.65,233.907,100.0,30.825,87.223,2.261,261.96
2011-05-09,246.432,104.091,205.735,61.318,40.698,86.996,10.65,1689.13
2012-03-01,219.469,104.498,181.434,45.567,38.035,85.878,6.803,1237.67
2009-10-15,244.305,105.714,172.009,34.351,72.296,84.26,38.611,2601.89
2010-10-17,243.123,106.254,197.104,62.547,46.019,90.632,13.597,2526.93
2015-02-08,262.094,99.474,231.486,100.0,30.608,87.376,2.001,255.65
2011-04-18,246.1,104.3,204.8,61.34,41.3,90.0,11.2,1714.29
2014-03-09,254.484,99.959,222.307,100.0,32.178,86.458,2.688,594.86
2009-01-31,257.699,105.364,163.215,35.299,94.484,74.276,61.385,4523.83
2008-12-22,242.88,105.232,155.01,33.787,87.87,77.918,55.174,3478.92
2013-01-19,242.116,101.257,208.873,77.215,33.243,87.319,4.226,954.5
2015-06-20,266.153,99.496,235.704,100.0,30.449,88.556,1.89,199.56
2010-06-22,251.023,106.71,201.544,59.675,49.479,92.698,16.453,2427.99
2012-11-01,234.481,101.714,196.984,57.065,37.497,85.838,7.711,1254.44
2011-09-10,244.947,103.284,204.592,66.114,40.355,88.479,9.803,1706.64
2015-12-01,266.168,99.519,237.269,100.0,28.899,87.65,1.484,174.05
2011-05-14,246.796,104.039,205.827,60.936,40.97,90.25,10.812,1650.79
2013-01-25,242.343,101.213,209.266,77.235,33.077,86.011,4.122,960.39
2014-02-11,254.438,99.998,220.963,64.981,33.474,86.708,2.86,308.34
2014-12-06,261.7,99.51,229.946,100.0,31.754,86.613,1.91,339.06
2008-08-17,241.218,104.708,155.74,36.304,85.478,77.232,52.842,3723.19
2010-09-07,254.264,106.379,198.727,46.982,55.538,89.953,22.78,2233.58
2015-10-05,263.121,99.49,235.692,100.0,27.429,86.504,1.67,187.63
2012-10-06,218.2,102.44,184.157,100.0,34.043,84.791,4.515,1599.06
2012-06-24,229.463,102.237,196.909,100.0,32.555,85.558,3.178,1019.08
2014-08-14,260.929,99.888,229.737,100.0,31.192,89.208,2.13,341.09
2012-05-28,227.617,102.551,194.901,100.0,32.716,86.769,3.331,1126.57
2015-11-30,266.17,99.525,237.231,100.0,28.939,87.673,1.535,176.59
2014-05-08,260.699,100.019,227.126,63.679,33.573,88.182,2.863,262.96
2009-03-12,264.295,105.463,166.49,33.23,97.805,78.17,65.304,3349.12
2014-05-28,257.568,99.352,226.043,100.0,31.525,88.745,2.563,416.03
2015-03-26,266.732,99.648,234.597,100.0,32.134,86.096,2.104,269.7
2010-03-12,251.866,106.105,185.512,30.613,66.354,81.36,33.616,2035.34
2015-06-06,265.492,99.506,235.306,100.0,30.186,86.121,1.723,209.42
2012-03-23,233.431,103.718,190.613,46.969,42.818,84.752,11.477,1031.18
2014-10-28,262.409,99.629,230.77,100.0,31.639,87.23,2.243,329.27
2014-06-04,259.469,100.092,227.866,99.185,31.603,87.925,2.465,421.75
2010-04-27,232.121,106.456,185.226,61.313,46.895,90.299,13.079,3115.25
2012-11-29,244.753,101.559,205.173,50.228,39.58,88.414,9.904,1081.38
2012-02-22,219.229,104.754,180.385,42.266,38.844,84.384,7.639,1246.47
2013-12-15,255.865,100.075,221.584,83.826,34.281,85.348,4.756,552.54
2010-01-30,245.007,106.222,186.378,42.231,58.629,89.23,26.329,2421.01
2016-03-31,267.942,99.595,239.236,100.0,28.705,88.553,1.733,105.42
2009-01-19,253.959,105.396,161.997,35.776,91.962,76.469,58.742,4621.01
2013-09-12,248.278,100.449,216.549,77.73,31.729,88.703,2.903,586.5
2011-03-29,244.905,104.581,204.041,64.787,40.864,90.283,10.666,1813.41
2016-04-13,266.47,99.59,238.93,100.0,27.539,88.034,1.696,108.94
2014-05-14,254.712,99.854,223.942,97.917,30.77,87.964,2.095,487.45
2015-10-07,263.135,99.499,235.747,100.0,27.388,84.474,1.629,187.21
2011-07-25,245.31,103.33,198.413,56.876,46.897,82.617,15.068,1417.3
2009-11-03,244.5,105.832,173.835,38.029,70.665,84.442,37.864,3259.61
2010-08-06,251.719,106.521,203.933,59.278,47.786,92.622,14.907,2307.31
2015-01-22,262.878,99.499,232.087,100.0,30.791,86.807,2.048,314.32
2008-08-03,250.443,104.629,156.152,32.197,94.291,75.897,63.265,3111.44
2009-10-19,234.776,105.807,171.3,44.295,63.476,86.804,29.454,3684.3
2011-11-08,241.262,103.038,200.131,70.332,41.131,85.585,9.896,1864.94
2015-02-15,261.683,98.814,231.031,97.912,30.652,84.152,2.338,269.97
2011-03-09,243.295,104.841,205.356,100.0,37.939,90.776,8.342,1919.2
2011-12-19,240.83,102.808,201.56,77.388,39.27,87.928,9.623,1904.27
2015-06-04,265.448,99.508,235.176,100.0,30.272,87.948,1.814,209.98
2012-11-16,243.452,101.555,202.844,48.141,40.608,86.858,10.871,1180.1
2015-04-23,266.739,99.68,235.857,100.0,30.882,88.872,2.285,269.39
2010-09-01,263.696,106.171,197.772,37.381,65.924,89.58,32.834,1529.07
2013-05-12,244.681,100.926,212.308,97.917,32.373,88.216,3.332,937.7
2008-11-21,224.185,105.103,149.002,36.424,75.184,76.659,41.925,3424.06
2014-08-10,260.926,99.888,229.804,97.917,31.122,87.679,2.057,326.08
2012-10-10,220.763,102.429,186.929,100.0,33.833,85.566,4.34,1510.57
2009-06-10,221.035,105.304,154.724,39.803,66.311,81.472,33.692,3451.46
2012-01-23,239.853,102.782,200.871,81.913,38.983,88.086,9.353,1865.29
2009-10-26,236.376,105.896,173.527,45.565,62.849,88.076,29.376,3776.04
2014-09-13,260.386,99.846,229.189,100.0,31.197,89.136,2.216,336.76
2013-03-22,249.484,100.927,210.501,42.347,38.983,77.203,10.969,613.22
2011-08-07,241.516,103.49,197.527,58.921,43.989,88.712,13.318,2241.05
2011-09-11,244.995,103.28,204.721,66.129,40.275,88.222,9.718,1700.34
2012-03-20,219.479,103.997,183.815,59.07,35.664,84.941,4.412,1234.65
2010-12-01,242.099,105.924,200.381,100.0,41.718,90.047,9.124,2080.84
